InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
561246,22991,GIRAFFE WOODEN RULER,12,2011-07-26 11:38:00,1.95,16951,United Kingdom,23.4
574874,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-11-07 13:06:00,2.08,14911,EIRE,20.8
576076,22609,PENS ASSORTED SPACEBALL,72,2011-11-13 16:18:00,0.19,14382,United Kingdom,13.68
545019,21507,"ELEPHANT, BIRTHDAY CARD, ",24,2011-02-25 13:56:00,0.42,15093,United Kingdom,10.08
574328,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-11-04 09:05:00,1.25,13081,United Kingdom,30.0
550778,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-04-20 13:36:00,2.55,14868,United Kingdom,15.299999999999999
560255,23021,GLASS BONNE JAM JAR,3,2011-07-17 13:08:00,4.15,16054,United Kingdom,12.450000000000001
562602,23292,SPACEBOY CHILDRENS CUP,8,2011-08-08 10:11:00,1.25,12865,Austria,10.0
556576,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2011-06-13 13:55:00,2.95,14606,United Kingdom,5.9
576392,21926,RED/CREAM STRIPE CUSHION COVER ,12,2011-11-15 10:17:00,1.25,15105,United Kingdom,15.0
560716,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-07-20 13:26:00,1.25,17675,United Kingdom,15.0
558382,20847,ZINC HEART LATTICE CHARGER LARGE,12,2011-06-28 17:28:00,3.75,17997,United Kingdom,45.0
566554,23203,JUMBO BAG VINTAGE DOILY ,20,2011-09-13 11:39:00,2.08,13136,United Kingdom,41.6
580059,22197,POPCORN HOLDER,50,2011-12-01 13:22:00,0.85,17768,United Kingdom,42.5
565434,22962,JAM JAR WITH PINK LID,6,2011-09-04 13:35:00,0.85,12867,United Kingdom,5.1
570884,22905,CALENDAR IN SEASON DESIGN,1,2011-10-13 10:09:00,2.95,17315,United Kingdom,2.95
567092,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-09-16 12:48:00,1.65,13196,United Kingdom,19.799999999999997
568712,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,2011-09-28 15:50:00,1.65,17841,United Kingdom,1.65
543300,47310M,"SMALL POP BOX,FUNKY MONKEY",3,2011-02-07 11:42:00,1.25,13334,United Kingdom,3.75
569780,23201,JUMBO BAG ALPHABET,10,2011-10-06 11:38:00,2.08,13199,United Kingdom,20.8
558888,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,3,2011-07-04 15:29:00,1.45,14056,United Kingdom,4.35
562593,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2011-08-07 15:43:00,5.45,16549,United Kingdom,5.45
540976,21955,DOORMAT UNION JACK GUNS AND ROSES,2,2011-01-12 15:00:00,7.95,12652,France,15.9
565733,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-09-06 12:11:00,3.75,16359,United Kingdom,15.0
571117,23047,PAPER LANTERN 5 POINT SEQUIN STAR,2,2011-10-13 17:51:00,5.75,16224,United Kingdom,11.5
551872,10133,COLOURING PENCILS BROWN TUBE,10,2011-05-04 17:19:00,0.85,12955,United Kingdom,8.5
561020,21361,LOVE LARGE WOOD LETTERS ,1,2011-07-22 17:21:00,12.75,13563,United Kingdom,12.75
572662,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2011-10-25 12:54:00,4.25,15443,United Kingdom,8.5
539607,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,2010-12-20 14:10:00,0.85,12681,France,20.4
574741,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-06 16:13:00,12.75,15993,United Kingdom,12.75
541965,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-01-24 13:27:00,1.65,12625,Germany,19.799999999999997
580305,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,2011-12-02 14:26:00,3.75,12970,United Kingdom,3.75
558867,23099,FRENCH CARRIAGE LANTERN,2,2011-07-04 12:41:00,6.65,17765,United Kingdom,13.3
568494,22291,HANGING CHICK CREAM DECORATION,6,2011-09-27 12:08:00,1.45,16266,United Kingdom,8.7
568667,21901,"KEY FOB , BACK DOOR ",2,2011-09-28 13:00:00,0.65,14606,United Kingdom,1.3
550328,35961,FOLKART ZINC HEART CHRISTMAS DEC,1,2011-04-17 13:18:00,0.85,17582,United Kingdom,0.85
572567,20718,RED RETROSPOT SHOPPER BAG,10,2011-10-25 10:27:00,1.25,12398,Switzerland,12.5
578936,22098,BOUDOIR SQUARE TISSUE BOX,2,2011-11-27 13:00:00,0.39,16923,United Kingdom,0.78
569631,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-10-05 11:53:00,2.1,13483,United Kingdom,12.600000000000001
570718,POST,POSTAGE,2,2011-10-12 10:36:00,18.0,12518,Germany,36.0
558705,37413,ICON MUG REVOLUTIONARY,1,2011-07-01 12:52:00,0.39,12748,United Kingdom,0.39
540813,22563,HAPPY STENCIL CRAFT,6,2011-01-11 12:41:00,1.25,14669,United Kingdom,7.5
580513,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,2011-12-04 13:59:00,0.39,14456,United Kingdom,0.39
560271,21967,PACK OF 12 SKULL TISSUES,1,2011-07-17 14:51:00,0.29,16474,United Kingdom,0.29
571502,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-10-17 15:18:00,4.95,14422,United Kingdom,14.850000000000001
557503,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,2011-06-20 15:47:00,4.95,16839,United Kingdom,19.8
549234,21172,PARTY METAL SIGN ,1,2011-04-07 11:12:00,1.45,16515,United Kingdom,1.45
578118,21136,PAINTED METAL PEARS ASSORTED,16,2011-11-23 10:08:00,1.69,12955,United Kingdom,27.04
559028,20723,STRAWBERRY CHARLOTTE BAG,10,2011-07-05 14:27:00,0.85,12839,United Kingdom,8.5
563241,22050,PINK PAISLEY ROSE GIFT WRAP,50,2011-08-15 10:22:00,0.42,12758,Portugal,21.0
565397,23323,WHITE WICKER STAR ,2,2011-09-02 16:43:00,2.1,14171,United Kingdom,4.2
547644,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-03-24 11:38:00,2.95,14267,United Kingdom,17.700000000000003
558418,21787,RAIN PONCHO RETROSPOT,48,2011-06-29 11:35:00,0.85,12901,United Kingdom,40.8
577410,21930,JUMBO STORAGE BAG SKULLS,3,2011-11-20 10:59:00,2.08,14664,United Kingdom,6.24
569236,22151,PLACE SETTING WHITE HEART,2,2011-10-02 15:49:00,0.42,14432,United Kingdom,0.84
564335,48188,DOORMAT WELCOME PUPPIES,2,2011-08-24 14:23:00,7.95,15800,United Kingdom,15.9
570888,22940,FELTCRAFT CHRISTMAS FAIRY,4,2011-10-13 10:26:00,4.25,17509,United Kingdom,17.0
544450,22519,CHILDS GARDEN BRUSH PINK,3,2011-02-20 12:23:00,2.1,17811,United Kingdom,6.300000000000001
577490,20668,DISCO BALL CHRISTMAS DECORATION,72,2011-11-20 12:11:00,0.12,16464,United Kingdom,8.64
547938,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-03-28 14:33:00,2.95,13901,United Kingdom,17.700000000000003
556205,22963,JAM JAR WITH GREEN LID,12,2011-06-09 13:37:00,0.85,15827,United Kingdom,10.2
574722,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,14,2011-11-06 14:45:00,0.39,14502,United Kingdom,5.46
546982,22449,SILK PURSE BABUSHKA PINK,1,2011-03-18 12:26:00,3.35,15483,United Kingdom,3.35
569669,22551,PLASTERS IN TIN SPACEBOY,2,2011-10-05 13:47:00,1.65,14730,United Kingdom,3.3
570230,71459,HANGING JAM JAR T-LIGHT HOLDERS,12,2011-10-09 13:41:00,0.85,18088,United Kingdom,10.2
570444,20728,LUNCH BAG CARS BLUE,2,2011-10-10 14:38:00,1.65,17284,United Kingdom,3.3
554066,84971S,SMALL HEART FLOWERS HOOK ,24,2011-05-22 10:40:00,0.85,12916,United Kingdom,20.4
537298,21014,SWISS CHALET TREE DECORATION ,12,2010-12-06 11:37:00,0.85,13497,United Kingdom,10.2
540478,20713,JUMBO BAG OWLS,300,2011-01-07 14:53:00,1.65,15769,United Kingdom,495.0
559653,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-07-11 12:49:00,1.65,14552,United Kingdom,1.65
570167,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-10-07 14:04:00,7.95,15615,United Kingdom,15.9
558058,22037,ROBOT BIRTHDAY CARD,12,2011-06-24 15:00:00,0.42,14766,United Kingdom,5.04
551818,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,2011-05-04 11:57:00,1.49,12569,Germany,17.88
574683,22865,HAND WARMER OWL DESIGN,1,2011-11-06 12:50:00,2.1,16372,United Kingdom,2.1
580289,82583,HOT BATHS METAL SIGN,12,2011-12-02 13:32:00,2.1,15856,United Kingdom,25.200000000000003
547786,20674,GREEN POLKADOT BOWL,1,2011-03-25 11:44:00,1.25,14587,United Kingdom,1.25
571562,23206,LUNCH BAG APPLE DESIGN,20,2011-10-18 10:04:00,1.65,14156,EIRE,33.0
572511,23284,DOORMAT KEEP CALM AND COME IN,2,2011-10-24 14:29:00,8.25,14895,United Kingdom,16.5
573002,22940,FELTCRAFT CHRISTMAS FAIRY,48,2011-10-27 12:09:00,3.75,14646,Netherlands,180.0
568215,21912,VINTAGE SNAKES & LADDERS,4,2011-09-26 08:38:00,3.75,13390,United Kingdom,15.0
568668,82582,AREA PATROLLED METAL SIGN,2,2011-09-28 13:00:00,2.1,15750,United Kingdom,4.2
558339,23031,DRAWER KNOB CRACKLE GLAZE PINK,2,2011-06-28 13:55:00,1.65,16928,United Kingdom,3.3
544295,82581,TOILET METAL SIGN,24,2011-02-17 12:43:00,0.42,14298,United Kingdom,10.08
553899,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-05-19 17:25:00,2.95,14292,United Kingdom,17.700000000000003
539731,84915,HAND TOWEL PINK FLOWER AND DAISY,100,2010-12-21 15:05:00,1.25,14646,Netherlands,125.0
548612,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,4,2011-04-01 11:34:00,1.25,13137,United Kingdom,5.0
573868,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-11-01 12:18:00,4.95,12491,France,14.850000000000001
580667,22423,REGENCY CAKESTAND 3 TIER,1,2011-12-05 14:19:00,12.75,15031,United Kingdom,12.75
580135,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2011-12-01 19:33:00,0.85,14702,United Kingdom,1.7
578307,23130,MISTLETOE HEART WREATH GREEN,1,2011-11-23 15:53:00,4.15,17290,United Kingdom,4.15
561897,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-07-31 15:24:00,0.85,17841,United Kingdom,1.7
571748,22567,20 DOLLY PEGS RETROSPOT,8,2011-10-19 11:13:00,1.45,18077,United Kingdom,11.6
543592,22623,BOX OF VINTAGE JIGSAW BLOCKS ,2,2011-02-10 11:57:00,4.95,17243,United Kingdom,9.9
540550,22358,KINGS CHOICE TEA CADDY ,6,2011-01-10 09:11:00,2.95,12539,Spain,17.700000000000003
563839,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2011-08-19 13:24:00,1.65,16828,United Kingdom,19.799999999999997
556779,47566,PARTY BUNTING,3,2011-06-14 12:45:00,4.95,16774,United Kingdom,14.850000000000001
537051,22300,COFFEE MUG DOG + BALL DESIGN,6,2010-12-05 11:12:00,2.55,15708,United Kingdom,15.299999999999999
547840,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-03-27 10:56:00,1.45,15133,United Kingdom,17.4
567180,22970,LONDON BUS COFFEE MUG,3,2011-09-18 14:56:00,2.55,17802,United Kingdom,7.6499999999999995
568328,22998,TRAVEL CARD WALLET KEEP CALM,72,2011-09-26 14:06:00,0.42,18016,United Kingdom,30.24
558417,22728,ALARM CLOCK BAKELIKE PINK,50,2011-06-29 10:50:00,3.39,14156,EIRE,169.5
556017,23200,JUMBO BAG PEARS,10,2011-06-08 11:56:00,2.08,15382,United Kingdom,20.8
570467,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2011-10-10 16:06:00,0.85,12607,USA,10.2
537144,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2010-12-05 13:00:00,4.95,15880,United Kingdom,4.95
568197,23408,PHOTO FRAME LINEN AND LACE SMALL,6,2011-09-25 14:52:00,2.08,16746,United Kingdom,12.48
549294,22180,RETROSPOT LAMP,1,2011-04-07 19:27:00,9.95,13230,United Kingdom,9.95
558542,22469,HEART OF WICKER SMALL,4,2011-06-30 12:23:00,1.65,13593,United Kingdom,6.6
577167,21733,RED HANGING HEART T-LIGHT HOLDER,3,2011-11-18 10:41:00,2.95,16511,United Kingdom,8.850000000000001
553721,23201,JUMBO BAG ALPHABET,10,2011-05-18 16:37:00,1.95,16570,United Kingdom,19.5
556055,23200,JUMBO BAG PEARS,100,2011-06-08 13:33:00,1.79,14477,United Kingdom,179.0
576559,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-15 13:19:00,1.69,14711,United Kingdom,13.52
550196,22859,EASTER TIN BUNNY BOUQUET,1,2011-04-15 10:09:00,1.65,14796,United Kingdom,1.65
572047,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2011-10-20 12:13:00,0.85,16474,United Kingdom,1.7
579468,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2011-11-29 14:58:00,6.95,14711,United Kingdom,6.95
567656,22186,RED STAR CARD HOLDER,1,2011-09-21 14:40:00,5.79,14096,United Kingdom,5.79
569781,22047,EMPIRE GIFT WRAP,50,2011-10-06 11:38:00,0.42,13199,United Kingdom,21.0
570211,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-10-09 11:15:00,2.1,13558,United Kingdom,2.1
563714,22652,TRAVEL SEWING KIT,10,2011-08-18 15:51:00,1.65,14565,United Kingdom,16.5
579161,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-11-28 13:56:00,2.95,17379,United Kingdom,2.95
573893,23042,PAPER LANTERN 7 POINT SNOW STAR,8,2011-11-01 13:57:00,6.65,18270,United Kingdom,53.2
564065,22818,CARD CHRISTMAS VILLAGE,12,2011-08-22 15:05:00,0.42,15150,United Kingdom,5.04
561614,23345, DOLLY GIRL BEAKER,12,2011-07-28 12:50:00,1.25,13871,United Kingdom,15.0
577309,20749,ASSORTED COLOUR MINI CASES,2,2011-11-18 13:14:00,7.95,15933,United Kingdom,15.9
551125,90136,PALE PINK/AMETHYST STONE NECKLACE,2,2011-04-26 12:47:00,9.95,17277,United Kingdom,19.9
569246,22421,LIPSTICK PEN FUSCHIA,3,2011-10-03 09:57:00,0.83,14096,United Kingdom,2.4899999999999998
554112,79191C,RETRO PLASTIC ELEPHANT TRAY,1,2011-05-22 14:44:00,0.85,17611,United Kingdom,0.85
547772,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-03-25 11:34:00,1.95,17979,United Kingdom,1.95
561631,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-07-28 14:27:00,1.45,14911,EIRE,17.4
580432,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,12,2011-12-04 12:14:00,2.95,13153,United Kingdom,35.400000000000006
567424,22085,PAPER CHAIN KIT SKULLS ,1,2011-09-20 11:16:00,2.95,16369,United Kingdom,2.95
554826,20728,LUNCH BAG CARS BLUE,10,2011-05-26 14:53:00,1.65,12493,France,16.5
537457,21907,I'M ON HOLIDAY METAL SIGN,48,2010-12-07 09:51:00,1.85,17511,United Kingdom,88.80000000000001
538508,22754,SMALL RED BABUSHKA NOTEBOOK ,3,2010-12-12 13:32:00,0.85,15998,United Kingdom,2.55
542401,22493,PAINT YOUR OWN CANVAS SET,2,2011-01-27 15:51:00,1.65,14541,United Kingdom,3.3
544940,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-02-25 10:19:00,1.45,16592,United Kingdom,17.4
563895,22729,ALARM CLOCK BAKELIKE ORANGE,8,2011-08-21 10:35:00,3.75,18229,United Kingdom,30.0
541883,22938,CUPCAKE LACE PAPER SET 6,48,2011-01-24 10:56:00,1.65,13408,United Kingdom,79.19999999999999
552528,22727,ALARM CLOCK BAKELIKE RED ,3,2011-05-09 16:59:00,3.75,17218,United Kingdom,11.25
578146,23461,SWEETHEART BIRD HOUSE,1,2011-11-23 11:07:00,4.15,13742,United Kingdom,4.15
576345,22810,SET OF 6 T-LIGHTS SNOWMEN,6,2011-11-14 15:37:00,2.95,12374,Austria,17.700000000000003
569729,22695,WICKER WREATH SMALL,12,2011-10-06 09:43:00,1.45,16350,United Kingdom,17.4
577484,22633,HAND WARMER UNION JACK,6,2011-11-20 11:52:00,2.1,13536,United Kingdom,12.600000000000001
556009,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-06-08 11:37:00,1.69,18221,United Kingdom,13.52
564150,21533,RETROSPOT LARGE MILK JUG,3,2011-08-23 12:30:00,4.95,14936,Channel Islands,14.850000000000001
551876,20838,FRENCH LATTICE CUSHION COVER ,12,2011-05-05 08:18:00,0.85,14867,United Kingdom,10.2
539455,72802C,VANILLA SCENT CANDLE JEWELLED BOX,2,2010-12-17 17:17:00,4.25,12748,United Kingdom,8.5
556903,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-06-15 12:55:00,2.08,14527,United Kingdom,20.8
560875,22297,HEART IVORY TRELLIS SMALL,24,2011-07-21 15:12:00,1.25,13562,United Kingdom,30.0
563897,22617,BAKING SET SPACEBOY DESIGN,3,2011-08-21 10:44:00,4.95,12523,France,14.850000000000001
542112,21327,SKULLS WRITING SET ,3,2011-01-25 13:55:00,1.65,13168,United Kingdom,4.949999999999999
563935,23110,PARISIENNE KEY CABINET ,2,2011-08-21 16:24:00,5.75,15547,United Kingdom,11.5
575612,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-11-10 12:47:00,1.45,17416,United Kingdom,17.4
577633,22348,TEA BAG PLATE RED RETROSPOT,12,2011-11-21 10:35:00,0.85,14194,United Kingdom,10.2
554082,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-05-22 11:49:00,1.25,14878,United Kingdom,5.0
537334,22179,SET 10 LIGHTS NIGHT OWL,4,2010-12-06 12:06:00,6.75,16719,United Kingdom,27.0
542102,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-01-25 13:26:00,0.55,12744,Singapore,13.200000000000001
565648,23375,50'S CHRISTMAS PAPER GIFT BAG,5,2011-09-05 16:22:00,0.82,18196,United Kingdom,4.1
566776,23202,JUMBO BAG VINTAGE LEAF,10,2011-09-15 09:53:00,2.08,14911,EIRE,20.8
551437,22430,ENAMEL WATERING CAN CREAM,4,2011-04-28 15:13:00,4.95,13725,United Kingdom,19.8
572929,23032,DRAWER KNOB CRACKLE GLAZE IVORY,1,2011-10-27 09:36:00,1.65,16626,United Kingdom,1.65
537624,21064,BOOM BOX SPEAKER BOYS,1,2010-12-07 14:41:00,5.95,12748,United Kingdom,5.95
570514,20723,STRAWBERRY CHARLOTTE BAG,12,2011-10-11 10:36:00,0.85,13089,United Kingdom,10.2
565224,20728,LUNCH BAG CARS BLUE,3,2011-09-01 19:11:00,1.65,14713,United Kingdom,4.949999999999999
543251,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-02-04 14:51:00,2.95,14194,United Kingdom,17.700000000000003
581230,23367,SET 12 COLOUR PENCILS SPACEBOY ,24,2011-12-08 10:24:00,0.65,14291,United Kingdom,15.600000000000001
573151,22551,PLASTERS IN TIN SPACEBOY,4,2011-10-27 20:09:00,1.65,17602,United Kingdom,6.6
547096,23053,RECYCLED ACAPULCO MAT PINK,2,2011-03-21 09:13:00,8.25,15669,United Kingdom,16.5
537209,20655,QUEEN OF SKIES LUGGAGE TAG,1,2010-12-05 15:12:00,1.25,14606,United Kingdom,1.25
566296,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-09-11 15:47:00,4.25,17841,United Kingdom,4.25
550901,47566,PARTY BUNTING,4,2011-04-21 12:12:00,4.95,13389,United Kingdom,19.8
557129,22135,MINI LADLE LOVE HEART PINK,3,2011-06-16 19:59:00,0.42,17841,United Kingdom,1.26
545037,48187,DOORMAT NEW ENGLAND,2,2011-02-27 10:02:00,7.95,14532,United Kingdom,15.9
541686,20685,DOORMAT RED RETROSPOT,6,2011-01-20 15:42:00,7.95,16912,United Kingdom,47.7
545059,22716,CARD CIRCUS PARADE,12,2011-02-27 13:04:00,0.42,14157,United Kingdom,5.04
571660,22818,CARD CHRISTMAS VILLAGE,12,2011-10-18 12:49:00,0.42,16191,United Kingdom,5.04
572755,22937,BAKING MOULD CHOCOLATE CUPCAKES,1,2011-10-25 17:31:00,2.55,13601,United Kingdom,2.55
543166,22852,DOG BOWL VINTAGE CREAM,4,2011-02-04 08:27:00,4.25,13488,United Kingdom,17.0
540534,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,2011-01-09 14:17:00,0.85,12971,United Kingdom,10.2
580027,84006,MAGIC TREE -PAPER FLOWERS,12,2011-12-01 12:01:00,0.85,14178,United Kingdom,10.2
544467,22297,HEART IVORY TRELLIS SMALL,2,2011-02-20 15:51:00,1.25,14502,United Kingdom,2.5
543631,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,3,2011-02-10 16:17:00,2.1,14081,United Kingdom,6.300000000000001
578469,23559,WOODLAND BUNNIES LOLLY MAKERS,12,2011-11-24 12:36:00,2.08,12471,Germany,24.96
572229,21889,WOODEN BOX OF DOMINOES,12,2011-10-21 14:23:00,1.25,14329,United Kingdom,15.0
580958,22992,REVOLVER WOODEN RULER ,2,2011-12-06 14:30:00,1.95,17266,United Kingdom,3.9
565423,21581,SKULLS  DESIGN  COTTON TOTE BAG,6,2011-09-04 12:23:00,2.25,12569,Germany,13.5
566172,22741,FUNKY DIVA PEN,48,2011-09-09 12:24:00,0.85,17001,United Kingdom,40.8
562670,21770,OPEN CLOSED METAL SIGN,2,2011-08-08 13:42:00,4.95,14911,EIRE,9.9
549555,22956,36 FOIL HEART CAKE CASES,1,2011-04-10 12:52:00,2.1,13606,United Kingdom,2.1
557957,85099F,JUMBO BAG STRAWBERRY,10,2011-06-23 19:20:00,2.08,13969,United Kingdom,20.8
560856,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-07-21 13:06:00,2.49,16607,United Kingdom,14.940000000000001
567612,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2011-09-21 11:48:00,1.45,17164,United Kingdom,17.4
572552,23266,SET OF 3 WOODEN STOCKING DECORATION,6,2011-10-24 17:07:00,2.46,14096,United Kingdom,14.76
550957,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-04-21 16:37:00,0.85,18283,United Kingdom,0.85
540240,85159A,"BLACK TEA,COFFEE,SUGAR JARS",12,2011-01-05 15:09:00,1.25,17585,United Kingdom,15.0
563404,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-08-16 11:04:00,3.75,16303,United Kingdom,15.0
541215,21677,HEARTS  STICKERS,12,2011-01-14 13:42:00,0.85,14329,United Kingdom,10.2
551982,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-05-05 13:56:00,2.95,15023,United Kingdom,8.850000000000001
543590,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-02-10 11:44:00,2.95,17377,United Kingdom,17.700000000000003
566732,22571,ROCKING HORSE RED CHRISTMAS ,12,2011-09-14 13:42:00,0.85,17716,United Kingdom,10.2
547048,22550,HOLIDAY FUN LUDO,4,2011-03-20 11:52:00,3.75,14911,EIRE,15.0
537210,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2010-12-05 15:15:00,1.25,15953,United Kingdom,1.25
562034,20770,ABSTRACT CIRCLE JOURNAL ,6,2011-08-02 09:14:00,2.55,12449,Belgium,15.299999999999999
547906,82583,HOT BATHS METAL SIGN,2,2011-03-28 12:13:00,2.1,14410,United Kingdom,4.2
572336,22947,WOODEN ADVENT CALENDAR RED,4,2011-10-24 10:29:00,16.95,13523,United Kingdom,67.8
551724,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,2011-05-03 17:12:00,4.25,15976,United Kingdom,4.25
556120,22608,PENS ASSORTED FUNKY JEWELED ,36,2011-06-09 10:06:00,0.19,16722,United Kingdom,6.84
543116,21211,SET OF 72 SKULL PAPER  DOILIES,12,2011-02-03 13:29:00,1.45,17672,United Kingdom,17.4
540353,47599A,PINK PARTY BAGS,8,2011-01-06 14:53:00,2.1,13764,United Kingdom,16.8
572025,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-10-20 11:30:00,2.08,17651,United Kingdom,20.8
545662,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-04 14:42:00,1.25,15358,United Kingdom,15.0
550052,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-04-14 12:00:00,2.95,17068,United Kingdom,17.700000000000003
575329,22865,HAND WARMER OWL DESIGN,1,2011-11-09 13:50:00,2.1,17038,United Kingdom,2.1
567890,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2011-09-22 15:40:00,0.39,14125,United Kingdom,9.36
568657,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,2011-09-28 12:22:00,0.85,16460,United Kingdom,0.85
575843,21993,FLORAL FOLK STATIONERY SET,1,2011-11-11 12:02:00,1.25,14446,United Kingdom,1.25
560820,22619,SET OF 6 SOLDIER SKITTLES,3,2011-07-21 10:59:00,3.75,17811,United Kingdom,11.25
545945,23006,TRAVEL CARD WALLET FLOWER MEADOW,3,2011-03-08 12:07:00,0.42,16710,United Kingdom,1.26
570428,23245,SET OF 3 REGENCY CAKE TINS,2,2011-10-10 14:02:00,4.95,15553,United Kingdom,9.9
557636,23167,SMALL CERAMIC TOP STORAGE JAR ,6,2011-06-21 15:41:00,0.83,17841,United Kingdom,4.9799999999999995
562217,22082,RIBBON REEL STRIPES DESIGN ,10,2011-08-03 14:06:00,1.65,17659,United Kingdom,16.5
547892,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-28 10:15:00,0.55,12669,France,13.200000000000001
556009,22469,HEART OF WICKER SMALL,12,2011-06-08 11:37:00,1.65,18221,United Kingdom,19.799999999999997
547541,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-03-23 15:22:00,1.65,14607,United Kingdom,165.0
555524,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-06-05 11:37:00,2.95,16923,United Kingdom,2.95
551953,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,2011-05-05 11:53:00,8.25,13448,United Kingdom,16.5
560606,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-07-20 10:08:00,1.25,17422,United Kingdom,15.0
552864,22913,RED COAT RACK PARIS FASHION,12,2011-05-11 17:13:00,4.95,13235,United Kingdom,59.400000000000006
556330,22917,HERB MARKER ROSEMARY,4,2011-06-10 11:29:00,0.65,17797,United Kingdom,2.6
551982,22478,BIRDHOUSE GARDEN MARKER ,4,2011-05-05 13:56:00,1.25,15023,United Kingdom,5.0
542719,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2011-01-31 14:18:00,0.85,17619,United Kingdom,1.7
573545,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2011-10-31 13:12:00,0.85,16969,United Kingdom,10.2
576911,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-11-17 10:01:00,3.75,17461,United Kingdom,3.75
548330,82494L,WOODEN FRAME ANTIQUE WHITE ,4,2011-03-30 13:26:00,2.95,14810,United Kingdom,11.8
